ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i,fracDev_i
1.257404,0.9166317,1.343544,1.630243,3.351373,1.601749,0.6125065,0.3741172
0.9490185,0.2660027,0.4484768,0.5248089,4.089183,1.694585,0.5515627,1.0
1.186359,0.5506935,0.8755245,1.045183,5.25574,2.407415,0.4960652,0.1656763
4.248123,1.742792,2.306168,2.635559,4.71277,1.941152,0.595129,1.0
1.93012,1.167185,1.609333,1.94766,3.49267,1.561948,0.4295548,0.9117256
0.8581181,0.3402882,0.663805,0.6935005,2.536039,1.256047,0.7136062,0.05185612
1.191029,0.5270309,0.8182316,1.067448,5.612177,2.568894,0.3938753,0.1143812
1.635942,1.588335,2.147858,2.526705,4.22478,1.792113,0.8496297,0.9943541
4.078159,1.828833,2.391058,2.714243,2.940962,1.330659,0.6364799,1.0
1.699547,1.844961,2.45483,2.897362,2.553436,1.225578,0.440581,0.7700166
1.719423,0.8428802,1.220978,1.527557,3.483661,1.636009,0.5330522,0.7568073
1.442358,1.821507,2.731302,3.1448,2.460413,1.256136,0.6524789,0.9168195
1.466379,1.709185,2.396034,2.774986,11.85007,1.415675,0.7542309,1.0
2.457315,1.395809,1.927986,2.269611,3.798445,1.694927,0.4656899,0.5395749
1.831083,1.737057,2.45858,2.808369,4.673605,1.742947,0.7865444,1.0
3.854572,1.690819,2.416323,2.670038,7.467253,2.697755,0.477304,1.0
0.9311562,0.395153,0.5598679,0.7186298,5.288558,2.332176,0.7744598,0.4865867
1.763811,1.092596,1.500795,1.785295,2.567395,1.192246,0.9319304,1.0
2.692762,1.576797,2.162121,2.610325,2.980837,1.298724,0.5419842,0.7924197
5.221205,1.743084,2.376265,2.785788,3.389426,1.425015,0.7339269,0.5815016
2.157396,1.024724,1.522407,1.938334,7.951919,3.760867,0.6734169,0.9387715
1.868814,0.91541,1.334459,1.669806,7.697102,3.026299,0.2932277,1.0
1.59453,0.7475815,1.110725,1.352373,4.3851,1.892339,0.5424482,0.9915442
3.047506,1.805445,2.486706,2.860098,3.249926,1.647209,0.5147998,0.7645192
2.223358,1.761345,2.482496,2.914461,3.418127,1.43916,0.9087332,1.0
4.135443,1.917961,2.568243,3.031599,4.189283,1.657614,0.4402542,0.5444533
4.593746,1.747572,2.35482,2.814381,5.545412,1.740775,0.3562292,1.0
1.552193,0.7828274,1.164772,1.489834,5.22718,2.206081,0.7367183,0.9720028
1.254368,1.635683,2.302917,2.694195,4.758303,1.893724,0.5716074,1.0
2.797779,1.637041,2.316326,2.675781,3.275794,1.448302,0.6520961,1.0
4.40781,1.827721,2.52379,2.974775,2.659518,1.22891,0.9999717,1.0
1.940041,0.8896637,1.340067,1.628072,10.27991,3.644905,0.7796494,1.0
1.179857,0.6551571,1.007954,1.295807,4.75899,2.330806,0.9525283,0.4736515
1.183672,0.5027504,0.7547626,0.9763184,6.381439,2.955895,0.6499758,0.0
3.443792,1.691597,2.388971,2.672012,3.61761,1.750799,0.6462424,1.0
2.434654,1.845285,2.481712,2.821188,2.515955,1.291348,0.2541653,0.6207134
2.67382,1.735571,2.282045,2.555141,2.505147,1.164074,0.9835308,1.0
4.435682,1.671432,2.298273,2.64982,4.182494,1.70637,0.7095746,1.0
1.521561,0.9501686,1.410776,1.606655,4.624424,2.112863,0.3841777,0.5315935
1.449638,0.7310753,1.133554,1.445202,4.64942,2.119337,0.6574327,0.4653248
1.336607,0.6782398,1.070572,1.298071,3.848784,1.785749,0.3499849,0.2891243
0.9765873,1.568567,2.294828,2.6926,4.612282,1.700252,0.7291027,1.0
1.80002,0.808815,1.164572,1.42766,3.193975,1.403484,0.5338037,1.0
0.7369041,0.931797,1.724321,2.200455,3.556703,1.758119,0.8951653,0.05891312
3.76568,1.75168,2.356653,2.66375,3.305727,1.514416,0.7928814,1.0
1.969995,1.91774,2.914932,3.403301,12.31801,1.579037,0.6524675,1.0
1.341448,0.6728725,1.052618,1.285426,6.615648,2.928619,0.5372108,0.4804535
1.091282,0.4871368,0.8249512,0.9125137,2.781353,1.321266,0.7317629,0.8092627
1.795006,1.750721,2.42709,2.804636,2.988566,1.429907,0.4917055,0.533303
3.607885,1.751101,2.584112,2.967487,3.480079,1.319895,0.9580368,1.0
1.809706,0.867651,1.262379,1.526537,5.271281,2.204512,0.7753819,1.0
1.205872,0.3605385,0.6136322,0.7172451,5.019298,2.239068,0.5489495,0.3343607
1.009762,0.3722801,0.6464901,0.72328,6.242157,3.228176,0.9648914,0.0
1.805033,1.742987,2.325228,2.563219,3.433453,1.387063,0.8300256,1.0
0.8829613,1.665337,2.589727,3.017336,2.384829,1.134516,0.5412776,0.2925808
1.228226,0.4942684,0.6940384,0.7380962,1.491936,0.7759349,0.1201278,0.0
4.816368,1.470053,2.017241,2.274614,6.371513,2.466082,0.6041307,1.0
3.958099,1.652185,2.228895,2.583054,2.072273,0.9912966,0.6219218,1.0
3.475006,1.669876,2.520948,2.900509,4.094904,1.773268,0.6279188,1.0
2.00058,1.309561,1.810944,2.142292,4.750665,2.018237,0.8107363,1.0
2.631985,1.770041,2.585913,2.921663,10.06171,1.537094,0.8841344,1.0
2.132608,1.231823,1.740488,2.138197,4.943322,2.07918,0.8793553,1.0
2.241152,1.61908,2.189548,2.548203,3.144614,1.405694,0.8148612,1.0
2.225821,1.757301,2.413504,2.801664,3.174297,1.45627,0.872694,1.0
1.116621,0.5357361,0.8850021,0.9984283,3.452561,1.650351,0.5113046,0.1103817
1.67956,0.8631878,1.230846,1.469536,2.156426,0.9736227,0.7484663,1.0
1.951643,0.9687328,1.399382,1.736244,3.914891,1.806698,0.3264674,0.2897992
1.777189,1.556484,2.091227,2.414778,6.054815,2.658278,0.6972215,1.0
2.211086,1.245699,1.713896,1.9942,3.5903,1.669005,0.83478,1.0
2.318113,1.362926,1.86632,2.195442,4.438801,2.082671,0.9849423,1.0
2.589558,1.447361,2.001465,2.279976,4.844957,1.624454,0.9628143,1.0
2.289627,1.00259,1.55559,1.884356,7.027745,2.961432,0.3764001,0.515841
2.086435,1.006075,1.431217,1.78484,4.031636,1.73831,0.7926448,1.0
2.027327,0.9649696,1.360918,1.703135,5.315211,2.276786,0.7741566,1.0
2.234533,0.8514423,1.281046,1.55142,4.171107,2.003317,0.3164612,0.1148263
3.977352,1.380236,2.04785,2.51207,4.268629,2.012958,0.2593032,0.8078846
3.331697,1.442553,1.951866,2.308659,8.015655,3.572752,0.8357409,0.6486005
2.41728,1.861134,2.489714,2.970444,2.824675,1.160205,0.9607393,1.0
2.053795,0.9560127,1.376631,1.715672,4.148047,1.809097,0.4097242,1.0
1.043459,0.3414974,0.5796051,0.6765251,5.397611,2.787525,0.843541,0.03803972
2.124182,1.104111,1.589111,1.937054,4.571343,1.984333,0.7909284,1.0
1.54184,0.7882442,1.14863,1.371798,4.465698,2.018562,0.3934672,0.5883955
3.626022,1.660704,2.267717,2.580851,2.840311,1.254648,0.7800869,1.0
2.827372,1.531002,2.290472,2.745459,5.94086,2.14341,0.7190899,0.8004998
5.352575,1.656013,2.398928,2.84029,6.875319,1.978874,0.7135162,1.0
1.955126,0.9691582,1.41276,1.749113,4.186036,1.841619,0.3144879,0.9489294
1.185194,0.4254417,0.6776371,0.7689896,9.579171,4.497228,0.7615212,0.01984496
2.026453,1.097137,1.534815,1.8745,4.569623,2.004472,0.9051601,0.9051276
0.892622,0.3812332,0.6838303,0.7203884,4.41479,1.967121,0.4517053,0.2504542
1.155127,0.4925747,0.8163834,0.9703331,3.26519,1.563609,0.5089986,0.1156375
4.224199,1.859421,2.504885,2.984892,2.384602,1.088076,0.9735544,1.0
1.477217,1.762833,2.544374,2.869465,3.060775,1.472419,0.8660396,0.6454533
2.202549,1.205843,2.027538,2.094191,1.651372,0.9325665,0.7906317,0.0
1.692806,0.7328644,1.137711,1.333853,4.532291,2.075333,0.237401,0.4303121
1.34041,0.6935062,1.159967,1.459372,6.694143,2.493022,0.5701683,1.0
1.177723,0.4522324,0.7395115,0.8613968,8.104848,3.745643,0.7290168,0.2194275
1.895428,1.054335,1.521076,1.833982,4.208606,1.876203,0.6671453,0.7701284
1.187311,1.537409,1.976738,2.073479,1.475588,0.739305,0.7702441,1.0
2.274965,1.543776,2.132879,2.451189,6.183077,2.292958,0.8075792,1.0
1.619255,1.163506,1.653381,1.948124,4.18981,2.002594,0.5801975,0.4197432
2.003059,1.739157,2.355225,2.773626,7.933628,3.287432,0.543751,1.0
0.8942204,1.674458,2.565622,2.949886,3.336851,1.313042,0.9068605,1.0
0.6217422,1.904356,2.607573,2.786999,2.913727,2.413403,0.7740209,1.0
1.836679,1.042362,1.487724,1.795734,2.778988,1.38116,0.9436876,0.9868467
1.802771,0.8727131,1.248486,1.548506,3.872075,1.580929,0.8049255,0.9935706
1.501823,1.688587,2.336037,2.731524,3.620775,1.580517,0.851625,0.8957271
1.966084,1.331291,1.930674,2.210184,5.103392,2.017846,0.5999216,0.66417
1.139515,0.4267998,0.6411991,0.745554,9.977081,3.957984,0.7298365,0.3398283
1.558786,0.6267433,0.9653168,1.199629,8.598493,4.186438,0.6630124,0.0
1.773994,0.8765182,1.247419,1.539009,5.180597,2.133318,0.9445932,1.0
1.912174,0.9087811,1.340363,1.631643,3.469394,1.547554,0.4089868,0.9672623
1.851324,1.308975,1.800964,2.118202,4.810133,2.066403,0.9999765,1.0
3.387884,1.807755,2.457615,2.897442,4.049652,1.706568,0.7000654,0.718716
1.710955,1.679775,2.243107,2.58931,3.84035,1.64335,0.9560402,0.9318998
1.976566,1.055719,1.500849,1.880793,3.602135,1.587326,0.4609182,1.0
2.016563,1.407288,1.914459,2.253631,7.819246,3.052046,0.6666723,1.0
0.7786312,0.7689972,1.23605,1.474461,4.182738,1.809521,0.7129954,1.0
0.9900208,1.865723,2.50042,2.91139,2.414344,1.083542,0.8313575,1.0
1.812284,0.8995056,1.314177,1.602362,4.541318,1.987674,0.9149867,1.0
1.182219,0.5477943,0.9026928,1.086185,2.945935,1.459926,0.8591658,0.2568321
1.969893,0.9341669,1.33788,1.676375,11.09606,4.039499,0.9910075,1.0
4.518173,1.462856,2.094517,2.509237,3.577065,1.546352,0.8094245,0.880838
4.63703,1.887156,2.521362,2.824966,4.059531,1.66359,0.8031777,1.0
1.951019,1.662619,2.364195,2.584503,2.609253,1.362684,0.4808208,0.555984
2.045704,0.9829454,1.420119,1.75654,8.796937,3.7165,0.8630461,0.8692226
1.925606,0.9442081,1.366436,1.67033,5.065859,2.026872,0.2962164,0.8754392
1.992796,0.9270592,1.341246,1.647551,2.146111,1.025707,0.479284,1.0
1.526709,0.8334789,1.252321,1.576584,7.945055,3.625587,0.6223295,0.4843904
1.587496,0.836834,1.282251,1.599158,5.074784,2.312026,0.4383638,0.7258644
1.925873,0.8904572,1.298069,1.623434,4.401286,1.993607,0.7847801,1.0
1.963638,0.9388943,1.384254,1.721977,5.217907,2.190366,0.9483986,1.0
1.335674,0.6943474,1.077269,1.337877,3.933099,1.751478,0.8387683,0.9840809
2.027569,1.029627,1.462843,1.822983,4.507545,1.949356,0.4582011,1.0
1.368708,0.7075577,1.103872,1.39505,4.267981,1.886256,0.6501761,0.4255217
1.87579,1.045441,1.49404,1.814533,3.68269,1.602146,0.8055276,1.0
2.10762,1.05632,1.48773,1.817072,3.227439,1.397186,0.4454461,1.0
0.9960461,0.3991337,0.7387333,0.8471909,3.931995,1.978855,0.5474607,0.0
1.445892,0.720583,1.089973,1.3463,3.443841,1.573061,0.6911469,0.5990947
1.283983,0.6638203,1.04248,1.272413,4.951664,2.189879,0.8161225,0.8064006
1.285744,0.8407822,1.256357,1.543063,7.406013,3.098823,0.7144983,0.9700616
2.082005,1.180452,1.677963,2.091936,4.715091,2.143588,0.6174393,0.8979941
1.523211,0.7492428,1.162426,1.444374,5.843353,2.533,0.2773576,0.5353358
1.682362,0.779314,1.16926,1.44422,5.430921,2.533044,0.6815321,0.5529944
1.997786,1.17503,1.712143,2.12755,6.137238,2.800025,0.592455,0.5424614
2.316029,1.59811,2.24387,2.637182,4.23462,1.78083,0.6607429,1.0
2.310778,1.857077,2.541609,2.95767,8.614043,1.396337,0.7459524,1.0
1.816488,0.8928528,1.285341,1.581736,4.618838,1.947569,0.7781273,1.0
1.268084,0.5405788,0.8341999,0.9417992,5.575633,2.726436,0.7799884,0.0
1.615265,1.777901,2.580296,2.989807,3.306853,1.296509,0.9172985,1.0
1.895393,1.066954,1.526546,1.850226,6.485264,2.683045,0.6515962,1.0
1.513618,0.856472,1.2948,1.639256,4.52632,2.120686,0.4184951,0.7825218
1.451067,0.762764,1.182705,1.450274,4.822645,1.968241,0.6394557,1.0
2.074507,1.083006,1.519089,1.869086,6.977888,2.853907,0.915515,1.0
1.116356,1.283236,2.071775,2.410313,4.715553,1.645578,0.7585862,1.0
1.732225,1.956778,2.795631,2.96253,6.088784,2.438426,0.4983222,1.0
1.694395,0.7855301,1.136602,1.421698,3.346202,1.424554,0.5768517,1.0
1.200607,0.5444088,0.8403835,1.023655,6.176103,3.302965,0.5665812,0.0
2.258797,1.285467,1.812212,2.213078,7.922524,3.479657,0.8150172,1.0
1.79018,0.8424511,1.249821,1.573508,13.41246,5.587745,0.6538467,1.0
1.763096,0.8520432,1.237726,1.54857,8.026406,3.239461,0.7821156,1.0
1.203358,0.42136,0.6882038,0.7893982,7.703768,3.40802,0.9000512,0.2226423
3.53754,1.652128,2.473602,2.843969,2.172845,0.9472454,0.8713651,0.9643334
2.549753,0.7789402,1.174332,1.383104,14.92705,6.964863,0.7058702,1.0
1.380739,0.6613693,1.03541,1.272028,6.935067,3.171711,0.4197308,0.208858
0.8731899,1.12361,1.824184,2.139887,3.02546,1.363797,0.70222,0.5794469
1.92684,1.141066,1.603874,1.909828,3.440167,1.496114,0.9881092,0.9699787
1.507334,0.7837162,1.151661,1.420332,7.939847,3.434446,0.891861,0.997235
0.7084007,0.2894001,0.4654198,0.4987793,2.298643,1.180567,0.6872355,0.0
1.566605,0.9697781,1.44413,1.77232,3.619526,1.659556,0.3791316,0.4279436
1.022808,0.5235767,0.9060097,1.061247,4.325206,1.886414,0.7615266,0.6897816
1.567375,0.6091652,0.9289341,1.21142,3.093983,1.483809,0.3756988,0.6597163
1.207043,0.6228962,0.99613,1.219158,4.548439,2.168136,0.7946937,0.4898335
1.158516,0.4155159,0.7144775,0.8293686,3.425027,1.719704,0.9000745,0.0
1.869902,0.9309158,1.36202,1.696487,2.969929,1.409555,0.7254856,1.0
4.278194,1.559025,2.367073,2.638144,3.361557,1.344494,0.3257727,0.5975773
1.431808,0.5904865,0.9922218,1.235701,5.208008,2.485989,0.3361168,0.3228318
1.868891,1.186951,1.707029,2.061363,4.01707,1.782121,0.8358717,0.9328979
1.765419,2.032875,2.702576,3.069036,2.805277,1.201305,0.8884639,1.0
4.919542,1.643406,2.596712,3.119949,5.783075,1.616399,0.8374341,0.553695
1.877069,0.8119946,1.210729,1.535478,6.671557,2.931655,0.7940475,1.0
1.016846,0.462471,0.7989044,0.9137115,5.583373,2.60509,0.5398391,0.0
5.18944,1.663229,2.32576,2.755957,3.98097,1.761017,0.8443893,0.7527866
2.147608,1.65028,2.293201,2.689009,4.815073,2.013824,0.7825857,1.0
2.194572,1.117691,1.578768,1.880093,6.330901,2.740677,0.9355626,1.0
2.283344,1.742001,2.330774,2.726307,3.959298,1.72103,0.7846524,1.0
1.94516,1.072395,1.55493,1.933443,4.172146,2.000312,0.1683625,0.2757772
1.197712,0.5180454,0.834465,0.9953003,4.583988,2.315581,0.8997663,0.01706456
1.865589,0.8676548,1.244434,1.515705,5.097531,2.206115,0.904301,1.0
3.878935,1.639174,2.430319,2.957096,2.983477,1.794443,0.5852667,0.6889613
0.9812698,1.733274,2.477648,2.906775,4.366157,1.902417,0.5209005,0.9929134
0.2126541,0.2929459,0.5212765,0.5707378,1.787019,0.9392374,0.6945641,0.9210814
1.840689,1.3841,1.972294,2.326294,5.51069,2.331422,0.5920418,0.651401
3.688433,1.576328,2.449442,3.014273,3.387031,1.351266,0.3173736,0.4500419
2.586689,1.821598,2.455431,2.858555,4.54663,2.010136,0.8602468,1.0
3.283762,1.694246,2.581238,2.941353,3.469511,1.533397,0.7160315,1.0
1.712635,0.941555,1.397469,1.717697,6.809041,2.624482,0.772432,1.0
1.825199,0.9539871,1.348925,1.682434,4.750517,2.033725,0.8326963,1.0
1.8592,1.68223,2.376719,2.758427,10.16476,1.798586,0.9347733,1.0
4.315754,1.662455,2.242258,2.577665,3.878033,1.795435,0.7508257,1.0
3.487206,1.806047,2.444777,2.841158,8.996625,2.674382,0.6762538,1.0
3.343344,1.641335,2.720331,3.02844,5.546194,2.184231,0.6621655,1.0
1.029676,0.4903889,0.8320274,0.9988861,4.460858,2.165436,0.5682079,0.06487314
1.97435,1.218056,1.694582,2.044964,3.577034,1.628646,0.5747795,1.0
1.676111,1.698919,2.343046,2.706526,3.881964,1.724933,0.6103679,1.0
3.358625,1.704288,2.337358,2.712486,4.495696,2.034761,0.8022378,1.0
1.089848,0.443327,0.7240391,0.9302616,8.142518,3.796853,0.3707256,0.09600791
2.035173,1.583502,2.144938,2.465662,3.472247,1.487692,0.8334875,1.0
0.8449764,1.935829,2.763542,3.177898,14.83844,3.054956,0.6633018,1.0
1.028065,0.4132633,0.7566319,0.8396893,3.235921,1.625551,0.6683437,0.0
1.915678,0.9378538,1.369227,1.704246,5.998561,2.63791,0.7542218,1.0
2.007557,0.8613815,1.247526,1.551168,4.465807,1.843123,0.9828042,1.0
2.507063,1.687685,2.30134,2.61932,2.669626,1.286774,0.7262875,1.0
1.921782,0.9460812,1.37347,1.713586,4.336382,1.919028,0.6110272,0.9987593
1.893772,0.8700466,1.271216,1.564252,4.145377,1.880782,0.8638503,0.9580944
1.699268,1.726768,2.696192,3.133255,3.268441,1.44035,0.8744398,1.0
2.240232,1.69096,2.557943,2.942684,2.968468,1.281119,0.7818332,1.0
1.690187,0.9128504,1.352837,1.617145,6.267276,2.650417,0.9727468,1.0
1.534437,0.793829,1.252672,1.582096,6.30716,2.736666,0.3265468,0.8310187
1.692953,0.7558231,1.114374,1.383866,5.332277,2.302652,0.594475,1.0
1.721413,0.7987347,1.233049,1.554399,3.235559,1.547254,0.415492,0.4446768
1.097588,0.4407558,0.7472,0.8630085,7.374233,3.3259,0.7876571,0.0
1.145861,0.5717087,0.9290714,1.144955,5.429308,2.610433,0.9499391,0.2214819
0.882719,1.659132,2.419184,2.74964,3.511359,1.535713,0.7232003,0.7923319
1.192068,0.4819279,0.8411751,1.015167,4.844876,2.234788,0.3656752,0.0
2.323364,1.215023,1.696846,2.03359,6.928646,3.160263,0.6849153,0.8804621
2.409431,1.73176,2.572466,2.998043,7.863022,3.026723,0.6869956,1.0
1.959166,1.066767,1.518307,1.89258,3.999921,1.802714,0.9410977,1.0
1.504353,0.8036594,1.286959,1.611002,5.193935,2.323632,0.1845062,0.1944834
1.103786,1.624363,2.494043,3.016481,3.227891,1.189939,0.6177338,1.0
1.424601,0.7556076,1.131773,1.387053,5.033426,2.458473,0.6230221,0.02111553
0.99687,0.4103336,0.7664871,0.887043,4.014869,1.980319,0.5137005,0.0
1.782545,0.8444881,1.126423,1.504812,4.550793,2.013779,0.4515896,1.0
4.542248,1.850592,2.506227,2.887096,4.527089,2.139456,0.8128457,0.928845
1.226635,0.468874,0.8364601,0.9926805,6.42262,3.20401,0.6147739,0.0
1.871462,1.045742,1.484583,1.847734,3.977282,1.717841,0.4633429,1.0
1.13954,1.527594,2.303902,2.753788,5.660332,1.40658,0.8019921,1.0
2.42831,1.189426,1.673651,2.015787,4.410302,1.946343,0.6884127,1.0
1.552073,0.683548,1.139551,1.421444,5.214885,2.370574,0.2334713,0.1705496
1.181154,1.589249,2.373013,2.773764,3.182521,1.426774,0.6430812,0.4116243
3.618011,1.773655,2.457491,2.968384,4.393014,1.932938,0.9297475,1.0
1.0399,1.269548,2.087246,2.570906,4.713537,2.304553,0.5071762,0.0
1.932377,1.391022,2.198183,2.613918,2.894523,1.639094,0.6346941,0.684084
1.843908,1.020945,1.485569,1.856352,4.183833,1.967737,0.9729301,0.8225142
0.9604931,0.5414619,0.916256,1.004213,3.603685,1.795604,0.7724369,0.06445398
0.8721352,0.2378044,0.5234127,0.5203934,4.662045,2.228985,0.5057651,0.0
1.215669,0.4646053,0.7163839,0.9115067,17.13496,7.435726,0.5293979,0.1624002
3.094948,1.787634,2.427504,2.739853,3.204267,1.675249,0.8050846,0.9450742
4.026949,1.715044,2.311783,2.686068,5.292863,2.340526,0.8038788,1.0
1.60054,0.799654,1.286236,1.621727,3.493314,1.663877,0.3284947,0.3465352
1.750952,1.015287,1.452562,1.79018,5.62797,2.412746,0.7500255,1.0
2.28924,1.631857,2.581867,3.129173,4.0297,1.780893,0.678385,0.702283
2.056946,0.9531784,1.359079,1.688448,3.633363,1.592639,0.2872402,1.0
3.826635,1.811903,2.599154,3.045576,4.480788,1.7309,0.4838983,0.2824163
1.700716,1.344156,2.113956,2.573839,2.974266,1.116516,0.6803657,1.0
1.45093,0.761549,1.116066,1.394716,3.62056,1.614544,0.8726485,1.0
1.131199,0.4986668,0.7749863,0.9638138,7.557901,3.33588,0.7513389,0.1495382
1.568892,1.726875,2.350794,2.673569,4.153722,1.923014,0.5857078,1.0
1.288242,0.5336933,0.8183727,1.0026,6.658061,3.37748,0.7629294,0.0
1.560404,0.8844414,1.303762,1.666718,4.832307,2.12771,0.2643559,0.1639136
1.491962,0.7784901,1.168041,1.453947,5.38068,2.555603,0.7328117,0.3249896
1.71612,0.9301872,1.349306,1.709682,5.050457,2.082527,0.5103195,1.0
1.973421,0.8896656,1.279379,1.606106,3.312793,1.572304,0.8198244,0.5945697
1.932842,0.8777447,1.290375,1.583101,4.213926,1.815466,0.8768639,1.0
1.057852,0.5518551,0.9043198,1.10096,4.496535,2.071062,0.4486941,0.09965716
1.77776,0.9461422,1.354992,1.665822,9.00715,4.140667,0.4841736,0.7103505
2.082619,0.9284267,1.341291,1.662474,10.89387,4.445539,0.8766063,1.0
1.505928,1.510054,2.118698,2.530045,4.044861,1.826118,0.8746716,0.9858414
1.037865,0.3628483,0.4948826,0.6675873,8.187096,3.387767,0.1921066,0.0
1.919666,0.9458637,1.421961,1.81611,7.318058,3.151639,0.2252438,0.6822627
1.948141,0.9762478,1.438519,1.841203,3.70542,1.675876,0.3801423,1.0
1.922165,1.000288,1.426357,1.77932,5.959652,2.403138,0.7530504,1.0
1.194262,0.7845898,1.193987,1.452753,5.994653,2.390409,0.8164704,0.8686902
2.063356,1.428757,1.913033,2.292997,4.012806,1.805844,0.7404165,0.8996598
4.232542,1.943905,2.566044,3.052282,5.377621,2.078944,0.4979862,0.4090511
1.819393,0.807271,1.220086,1.456685,7.13704,3.168926,0.8055934,0.703696
1.561121,0.7487736,1.173454,1.435682,13.74588,6.22576,0.7513294,0.582975
0.6027298,0.3401623,0.6247368,0.6525898,3.455221,1.519271,0.77184,0.8690131
1.400072,0.7415085,1.132109,1.430027,5.101716,2.523731,0.6402411,0.1622747
1.82127,0.9106617,1.216911,1.580965,3.533119,1.672531,0.6296667,1.0
2.230623,1.74696,2.525265,3.028383,5.192711,2.298887,0.4542871,1.0
1.894897,0.9208603,1.335674,1.657014,4.836629,2.124501,0.6014288,1.0
2.469084,1.469261,2.233564,2.622477,7.793183,1.805316,0.6133165,1.0
1.70434,1.001085,1.436689,1.755877,6.54658,3.016598,0.8507618,0.6089317
4.587084,1.519411,2.471146,2.95368,3.70315,1.64878,0.7797712,1.0
0.383997,1.695559,2.432785,2.799191,5.146799,2.240539,0.5184864,1.0
1.25606,0.8582878,1.298346,1.569866,3.763723,1.796209,0.7169289,0.8107951
1.465994,0.6558475,0.9684753,1.208704,6.618941,3.05868,0.7737231,0.0641214
1.856625,0.8618813,1.271412,1.538385,4.265454,1.873009,0.9520894,1.0
0.9710217,0.2434502,0.4781055,0.5077686,3.620088,1.705191,0.6318026,0.3641602
1.376106,0.597023,0.9796886,1.278664,5.67728,2.568621,0.2727465,0.09569702
1.830265,0.9669647,1.482611,1.869913,4.336048,2.108566,0.462565,0.3351736
1.871029,1.03208,1.440094,1.78977,6.139085,2.709414,0.8352376,1.0
2.049601,0.7125587,1.137501,1.457184,4.371377,2.141486,0.350061,0.1038735
1.407312,1.864878,2.465078,2.833117,3.279429,1.477854,0.7783816,1.0
0.914526,0.354641,0.5722446,0.7551785,5.971144,2.717834,0.2514901,0.0
2.691427,1.595114,2.18055,2.428026,4.928488,2.595183,0.4509503,0.6947526
1.200447,0.6147861,0.944603,1.151655,6.634544,3.478323,0.6109283,0.0
4.679911,1.757504,2.428341,2.665909,4.544303,2.021225,0.3586557,0.5862041
1.026396,1.610956,2.448977,2.94421,3.580675,1.318606,0.7579902,1.0
3.682106,1.842594,2.433567,2.904226,4.733539,1.946755,0.4181492,1.0
